id,target
13967,0.42382288
13968,0.048606783
13969,0.285041809
13970,0.066612899
13971,0.043885142
13972,0.651667714
13973,0.55755651
13974,0.084542096
13975,0.361466855
13976,0.679616451
13977,0.072044522
13978,0.416567892
13979,0
13980,0.225666046
13981,0.018377364
13982,0.284769326
13983,0.183803797
13984,0.029034197
13985,0.039083481
13986,0.425188214
13987,0.112589151
13988,0.055311263
13989,0.383144707
13990,0.115106195
13991,0.035971284
13992,0.285841882
13993,0.092657566
13994,0.323577285
13995,0.313964695
13996,0.148961842
13997,0.047268331
13998,0.159347564
13999,0.258366466
14000,0.119909048
14001,0.040498465
14002,0.109821796
14003,0.448921979
14004,0.53136158
14005,0.368413359
14006,0.020080119
14007,0.035426527
14008,0.112379938
14009,0
14010,0.560408771
14011,0.144042879
14012,0.853483915
14013,0.781679511
14014,0.076527834
14015,0.006474048
14016,0.315022528
14017,0.214734465
14018,0.1091699
14019,0.550058544
14020,0.366373032
14021,0.038359582
14022,0.595286131
14023,0.227649957
14024,0.114505589
14025,0.005738318
14026,0.142843157
14027,0.000642389
14028,0.081479281
14029,0.744385123
14030,0.051190704
14031,0.827743053
14032,0.228478402
14033,0.254267752
14034,0.105431229
14035,0.124524117
14036,0.139038116
14037,0
14038,0.262500882
14039,0.315404534
14040,0.587026298
14041,0.411383092
14042,0.050124794
14043,0.372701675
14044,0.145619929
14045,0.030892104
14046,0.010798097
14047,0.031744748
14048,0.085457653
14049,0.134889871
14050,0.132130176
14051,0.047029734
14052,0.177075654
14053,0.155667335
14054,0.0522874
14055,0.307245493
14056,0.269988567
14057,0
14058,0.199171066
14059,0.600866079
14060,0.322808266
14061,0
14062,0.231547356
14063,0.333733559
14064,0.091617137
14065,0.444853336
14066,0.2468853
14067,0.641677618
14068,0.206578463
14069,0.129270047
14070,0.093102932
14071,0.018297613
14072,0.061211526
14073,0.433342993
14074,0.250915825
14075,0.046467334
14076,0
14077,0.109681577
14078,0.019168198
14079,0.318461597
14080,0.266322136
14081,0.045803845
14082,0.19387266
14083,0.281232894
14084,0.245640367
14085,0.202330738
14086,0.671661437
14087,0.643200874
14088,0.810242176
14089,0.241572738
14090,0.842861176
14091,0.68526119
14092,0.633999944
14093,0.145198286
14094,0.355119467
14095,0.376535177
14096,0.4740794
14097,0.078720063
14098,0.309739828
14099,0.157414585
14100,0.237877131
14101,0.444458485
14102,0
14103,0.043604404
14104,0.416350901
14105,0.243007064
14106,0.068418205
14107,0.357904971
14108,0.311525047
14109,0.737881362
14110,0.237159342
14111,0.34224689
14112,0.193909913
14113,0.115301639
14114,0.277790666
14115,0.244336367
14116,0.526046336
14117,0.120344311
14118,0.178745985
14119,0.23614797
14120,0.122754991
14121,0.481913179
14122,0.182200134
14123,0.205728024
14124,0.213097781
14125,0.208604157
14126,0.004029602
14127,0.091843039
14128,0.197416067
14129,0.108845025
14130,0.072489321
14131,0.081912696
14132,0.567551434
14133,0.035117537
14134,0.097791076
14135,0.556103647
14136,0.068532854
14137,0.180810154
14138,0.092066944
14139,0.138387054
14140,0.07419607
14141,0.156944186
14142,0
14143,0.563506961
14144,0.146527916
14145,0.246728331
14146,0.227466017
14147,0.019416988
14148,0.093821138
14149,0.119076639
14150,0.306546927
14151,0.108403117
14152,0.108722061
14153,0.045096874
14154,0.027654856
14155,0.247311264
14156,0.672263444
14157,0.728166819
14158,0.598686993
14159,0.057171404
14160,0.507487178
14161,0.145990849
14162,0.12648496
14163,0.117110372
14164,0.58400923
14165,0.251611859
14166,0.131616175
14167,0.107818991
14168,0.083258987
14169,0.131691307
14170,0.059485883
14171,0.283202171
14172,0.440726399
14173,0.150000393
14174,0.311628461
14175,0.078735203
14176,0
14177,0.034260631
14178,0.694175959
14179,0.051505148
14180,0.457001418
14181,0.557513952
14182,0.287150562
14183,0.08652243
14184,0.501954615
14185,0.200400204
14186,0.069514304
14187,0.090965658
14188,0.384000838
14189,0.480377704
14190,0.245879889
14191,0.493158609
14192,0.015396833
14193,0.013933361
14194,0.107898265
14195,0.491411954
14196,0.344674826
14197,0.025286108
14198,0.249873132
14199,0
14200,0.100855351
14201,0.017294705
14202,0.086364657
14203,0.278673768
14204,0.542707801
14205,0.487834185
14206,0.416397393
14207,0.003979385
14208,0.04206866
14209,0.695739269
14210,0.076414794
14211,0.099635124
14212,0.21046567
14213,0.036705017
14214,0.082730085
14215,0.003303886
14216,0.335198015
14217,0.178742647
14218,0.636322022
14219,0.213888615
14220,0.054081678
14221,0.370676816
14222,0.009246916
14223,0.16418469
14224,0.013873398
14225,0.251858413
14226,0.807632506
14227,0.871651411
14228,0.244553596
14229,0.023936838
14230,0.008219719
14231,0.03080231
14232,0.140796602
14233,0.394958943
14234,0.226871163
14235,0
14236,0.139513642
14237,0.173650742
14238,0.648745954
14239,0.195691764
14240,0.555122018
14241,0.675839543
14242,0.162665516
14243,0.101149529
14244,0.533475041
14245,0.235844761
14246,0.071573585
14247,0.391317487
14248,0.196297854
14249,0
14250,0.082639128
14251,0.314406395
14252,0
14253,0.014977545
14254,0.104878575
14255,0.349101365
14256,0.63215816
14257,0.471256971
14258,0.203207731
14259,0.323078573
14260,0.292836726
14261,0.308059573
14262,0.630082965
14263,0.415961295
14264,0.077484816
14265,0.042688638
14266,0.027039677
14267,0.106690317
14268,0.024995714
14269,0.040268064
14270,0.08286351
14271,0.592202544
14272,0.174274564
14273,0.341702998
14274,0.384469152
14275,0.04718709
14276,0.078565985
14277,0.068980157
14278,0.041208059
14279,0.556692779
14280,0.119060218
14281,0.004247487
14282,0.345765114
14283,0.135287523
14284,0.263142437
14285,0.18085748
14286,0.271547854
14287,0.462648153
14288,0
14289,0.17346248
14290,0
14291,0.088029802
14292,0
14293,0.076487958
14294,0.742494047
14295,0.112104446
14296,0.456854552
14297,0.399568856
14298,0.388644338
14299,0.212881684
14300,0.13369453
14301,0.08366704
14302,0.054240942
14303,0.101121545
14304,0.029635489
14305,0.059044987
14306,0.010407209
14307,0.12533176
14308,0.263177693
14309,0.111562103
14310,0.332388401
14311,0.023507297
14312,0.424297929
14313,0.584518015
14314,0.165803701
14315,0.281146914
14316,0.057221413
14317,0.433425337
14318,0.109691441
14319,0.166663528
14320,0.034838319
14321,0
14322,0.072684109
14323,0.052793622
14324,0
14325,0.145544887
14326,0.403677374
14327,0
14328,0.244580925
14329,0.196218908
14330,0.065569907
14331,0.236842662
14332,0.466349244
14333,0.07352376
14334,0.068081051
14335,0.557407141
14336,0.244690687
14337,0.087242007
14338,0.243912667
14339,0
14340,0.679280043
14341,0.113121182
14342,0.047675282
14343,0.015267968
14344,0.443434894
14345,0.125016272
14346,0.39217788
14347,0.59705931
14348,0.109055102
14349,0.393334568
14350,0
14351,0.20834586
14352,0.170502603
14353,0.213218123
14354,0
14355,0.06866616
14356,0.110640407
14357,0.434950501
14358,0
14359,0.147329509
14360,0.086557627
14361,0.503196418
14362,0.200046688
14363,0.167668164
14364,0.468826532
14365,0.450813025
14366,0.304189563
14367,0.039523125
14368,0.559817135
14369,0.132068068
14370,0.045537561
14371,0.048798621
14372,0.120597571
14373,0.453518063
14374,0.155479282
14375,0.063444704
14376,0.680089355
14377,0.150799662
14378,0.564149499
14379,0.31296885
14380,0.148394227
14381,0.012044013
14382,0.337464631
14383,0.151434094
14384,0.221653611
14385,0.158960551
14386,0.326477319
14387,0.112923801
14388,0.347551078
14389,0.028061718
14390,0.234448195
14391,0.55229193
14392,0.119931519
14393,0.177463055
14394,0.305004805
14395,0.278821409
14396,0.386863172
14397,0.030910283
14398,0.116471499
14399,0.16046533
14400,0.246524721
14401,0.589889884
14402,0.045563042
14403,0.090464711
14404,0.632230878
14405,0.046952456
14406,0.095259666
14407,0.672780931
14408,0.066592991
14409,0.093648374
14410,0.55169946
14411,0
14412,0.091706872
14413,0.116085261
14414,0.13384375
14415,0.068024337
14416,0.246316671
14417,0.102870584
14418,0.057682186
14419,0.164837152
14420,0.901492477
14421,0.33347258
14422,0.087763757
14423,0.777293086
14424,0
14425,0.260656089
14426,0.365433395
14427,0.734274209
14428,0.078255683
14429,0.64337635
14430,0.134857506
14431,0.324846178
14432,0.082586736
14433,0.073846161
14434,0.25442338
14435,0
14436,0.095311821
14437,0.289693952
14438,0.232667118
14439,0.042966425
14440,0.281322241
14441,0.278645277
14442,0.306198657
14443,0.110886335
14444,0.497784913
14445,0
14446,0.157910317
14447,0
14448,0.806636095
14449,0.095048875
14450,0.407511652
14451,0.51744026
14452,0.384212971
14453,0.071425259
14454,0.065205455
14455,0.474313349
14456,0.146460384
14457,0.171377689
14458,0.760038853
14459,0.104644358
14460,0.079970896
14461,0.234301299
14462,0.498173624
14463,0.164953291
14464,0.272511631
14465,0.189748436
14466,0.046453953
14467,0.353117853
14468,0.419136077
14469,0.138127387
14470,0.448557705
14471,0.404037148
14472,0.301306278
14473,0.605643988
14474,0.591063082
14475,0.434052497
14476,0.119727969
14477,0.712686837
14478,0.458579242
14479,0.130019784
14480,0.235486567
14481,0.153719425
14482,0.812391758
14483,0.11209026
14484,0.222360879
14485,0
14486,0.161206424
14487,0.114142567
14488,0.814597368
14489,0.214611083
14490,0.491209388
14491,0.041369766
14492,0.115640849
14493,0.489435345
14494,0.061815888
14495,0.148597717
14496,0.691266537
14497,0.313892722
14498,0.006834626
14499,0.265251815
14500,0.532534957
14501,0.047511697
14502,0.330480695
14503,0.093393713
14504,0.345324159
14505,0.121956527
14506,0.681821108
14507,0.413370907
14508,0.651454508
14509,0.219367743
14510,0.129479826
14511,0.487231404
14512,0.21599111
14513,0
14514,0.3938016
14515,0.3046332
14516,0.121712387
14517,0.056339771
14518,0.255398929
14519,0.232181251
14520,0.331959367
14521,0.378116012
14522,0.203134567
14523,0.069892615
14524,0.30771634
14525,0.167706519
14526,0.834527016
14527,0.179541141
14528,0.206283867
14529,0
14530,0.073964536
14531,0.682973266
14532,0.716400683
14533,0.244678825
14534,0.20028314
14535,0.07355547
14536,0.333591759
14537,0.712503552
14538,0
14539,0.321513295
14540,0.057913154
14541,0.310308099
14542,0.10162732
14543,0.234528184
14544,0.084059507
14545,0.24323988
14546,0.241883099
14547,0.182799548
14548,0.615734875
14549,0.050085306
14550,0.005851209
14551,0.736274242
14552,0.260989487
14553,0.30794692
14554,0.148038149
14555,0.036961317
14556,0.181217551
14557,0
14558,0.706821203
14559,0.054414362
14560,0.065685779
14561,0.323024869
14562,0.096321672
14563,0.007438093
14564,0.024731338
14565,0.397149772
14566,0.050936461
14567,0.044588238
14568,0.60201931
14569,0.129862368
14570,0.109909207
14571,0.018997312
14572,0.167575628
14573,0.52612555
14574,0.537732363
14575,0.357714057
14576,0.080429941
14577,0.104926288
14578,0.387625903
14579,0.671917498
14580,0.09961322
14581,0.453145117
14582,0.556207418
14583,0.252489716
14584,0.668291509
14585,0.817078114
14586,0.036964625
14587,0.129579753
14588,0.570096135
14589,0.248345822
14590,0.031324565
14591,0.316427201
14592,0.01768744
14593,0.116357148
14594,0.075919449
14595,0.04515034
14596,0.609161139
14597,0.389002919
14598,0.298847705
14599,0.00532651
14600,0.197774947
14601,0.118838817
14602,0.04096666
14603,0.386295378
14604,0.186551184
14605,0.499856025
14606,0.236926138
14607,0.118265241
14608,0.608625114
14609,0.189606518
14610,0.736549795
14611,0.054622799
14612,0
14613,0.007133126
14614,0.364539623
14615,0.327251673
14616,0.765969336
14617,0.003192067
14618,0.296267986
14619,0.6104877
14620,0.34148103
14621,0.087933511
14622,0
14623,0.22955507
14624,0.232661426
14625,0.517562747
14626,0
14627,0.52627945
14628,0.096219033
14629,0.423587382
14630,0.409572184
14631,0.350606412
14632,0.431862563
14633,0.025340796
14634,0.250970841
14635,0.075621516
14636,0.644672036
14637,0.002156556
14638,0.027714551
14639,0.358852327
14640,0.158074439
14641,0.268202126
14642,0.354551375
14643,0.137872368
14644,0.219831497
14645,0.175515801
14646,0.22845605
14647,0.142522544
14648,0.077637106
14649,0.46851626
14650,0.286282659
14651,0.323554218
14652,0
14653,0.252166241
14654,0.259914964
14655,0.047199845
14656,0.172590107
14657,0.106818855
14658,0.375160843
14659,0.207068622
14660,0.616784394
14661,0.043898493
14662,0.100951314
14663,0.145665973
14664,0.133454919
14665,0.099106312
14666,0.631801367
14667,0.066877246
14668,0.191334009
14669,0.366887152
14670,0.118247002
14671,0.253194124
14672,0.297895879
14673,0.153837591
14674,0.128440946
14675,0.13813138
14676,0.019959956
14677,0
14678,0.031770408
14679,0.119444937
14680,0.112410456
14681,0.03785193
14682,0.221331596
14683,0.122998297
14684,0.294291049
14685,0.284870327
14686,0.172100872
14687,0.14500156
14688,0.157863528
14689,0.401051223
14690,0.718284369
14691,0.199845105
14692,0.727768362
14693,0.247797847
14694,0.213197142
14695,0
14696,0.52943027
14697,0.330380231
14698,0.597862721
14699,0.603227556
14700,0.080107659
14701,0.150913239
14702,0.662639499
14703,0.155998409
14704,0.276918948
14705,0.282941997
14706,0.438263357
14707,0.370935381
14708,0.280748904
14709,0.4954229
14710,0.032061786
14711,0.053929836
14712,0
14713,0.181293577
14714,0.133260757
14715,0.219310552
14716,0.383322984
14717,0.446711183
14718,0.393601298
14719,0.065737099
14720,0.040636897
14721,0.299316466
14722,0.020706236
14723,0.502651572
14724,0.106393933
14725,0.139796436
14726,0.050931096
14727,0.428801775
14728,0.290360987
14729,0.442391634
14730,0.312791467
14731,0
14732,0.351640821
14733,0.020650774
14734,0.278711826
14735,0.374439389
14736,0.768196225
14737,0
14738,0.087643951
14739,0.808580637
14740,0.312250704
14741,0.129548162
14742,0.208865881
14743,0.528634846
14744,0.120439678
14745,0
14746,0.134328902
14747,0.430007756
14748,0.522816837
14749,0.445647031
14750,0.697711647
14751,0
14752,0.066399127
14753,0.353081167
14754,0.159785271
14755,0.360031009
14756,0.33940053
14757,0.059309572
14758,0.027501404
14759,0.107921064
14760,0.138141424
14761,0.083143622
14762,0.588156104
14763,0
14764,0.02984634
14765,0.197341859
14766,0.032111615
14767,0.257810414
14768,0.412293881
14769,0.501237273
14770,0.131074548
14771,0.286053956
14772,0.832640171
14773,0.105162621
14774,0.23825416
14775,0.162801802
14776,0.071870476
14777,0.027485013
14778,0.094947785
14779,0.148879409
14780,0.068146318
14781,0.895837605
14782,0.0561966
14783,0.266353488
14784,0
14785,0.345315993
14786,0
14787,0.217816681
14788,0.04420951
14789,0.077227563
14790,0.114526868
14791,0.755538344
14792,0.114325643
14793,0
14794,0.058096975
14795,0.599118948
14796,0.106856734
14797,0.527447641
14798,0.13094765
14799,0.491447717
14800,0.099007785
14801,0.261145055
14802,0.242105931
14803,0.071599841
14804,0.087716222
14805,0.444109917
14806,0.308161676
14807,0.433055669
14808,0.104587764
14809,0.233235568
14810,0.589563429
14811,0.499313206
14812,0.127032042
14813,0.301788151
14814,0.329538673
14815,0.082231343
14816,0.071046561
14817,0.040904909
14818,0.016437024
14819,0.040884912
14820,0.248919398
14821,0.16814056
14822,0.483985961
14823,0.124860674
14824,0.462308765
14825,0.170620292
14826,0.154995233
14827,0.382357299
14828,0.598770618
14829,0.193328023
14830,0.082274377
14831,0
14832,0.030528992
14833,0
14834,0.195754409
14835,0.136478782
14836,0.246577412
14837,0.394410193
14838,0.010154754
14839,0.175680518
14840,0.221389055
14841,0.044000626
14842,0.186689645
14843,0.757377148
14844,0.319172025
14845,0.061808407
14846,0.048200101
14847,0.355678141
14848,0.202939749
14849,0
14850,0.131375045
14851,0.00033176
14852,0.119979471
14853,0.31770131
14854,0.270320177
14855,0.149345517
14856,0.220527172
14857,0.347961873
14858,0.277715564
14859,0.021813929
14860,0.346755683
14861,0.439333409
14862,0.409958988
14863,0
14864,0.108841479
14865,0.00726831
14866,0.448111802
14867,0
14868,0.491882145
14869,0.247462869
14870,0.408583075
14871,0.04127571
14872,0.166866392
14873,0.016772658
14874,0.386330366
14875,0.340319037
14876,0.304605126
14877,0.206422091
14878,0.069813937
14879,0.559185147
14880,0.172610045
14881,0.004238337
14882,0.083732367
14883,0.597409308
14884,0.161818713
14885,0.064537823
14886,0.164506137
14887,0.356846243
14888,0.431604147
14889,0.319336057
14890,0.320058644
14891,0.632094145
14892,0.199527562
14893,0.079708129
14894,0.809510052
14895,0.053097487
14896,0.439831644
14897,0.436264038
14898,0.402849793
14899,0.225174159
14900,0.747195005
14901,0.150543481
14902,0.17959699
14903,0.112816095
14904,0.1450997
14905,0.370450407
14906,0.24225539
14907,0.486404538
14908,0.13963896
14909,0.154816359
14910,0
14911,0.116352916
14912,0.143314421
14913,0.671284318
14914,0.182058871
14915,0.073707581
14916,0.126751661
14917,0.091846287
14918,0.2346268
14919,0.180470705
14920,0.244976461
14921,0.178114355
14922,0.038902938
14923,0.50607264
14924,0.190877616
14925,0.145748079
14926,0.194453061
14927,0.173835099
14928,0.143684059
14929,0.932879746
14930,0.054763645
14931,0
14932,0.038979441
14933,0.021895677
14934,0.430734187
14935,0.449981272
14936,0.040977836
14937,0.21453163
14938,0.78578186
14939,0.063038856
14940,0.204296768
14941,0.137754738
14942,0.259035021
14943,0.51370436
14944,0.047862232
14945,0.624670148
14946,0.333966851
14947,0.112695336
14948,0.103546828
14949,0.003537923
14950,0.235229373
14951,0.247074902
14952,0.843210995
14953,0.078890801
14954,0.097088635
14955,0.127877384
14956,0.24218753
14957,0.276264072
14958,0.40673694
14959,0.077199012
14960,0.644522071
14961,0.133934557
14962,0.4087933
14963,0.214026183
14964,0.079068691
14965,0.623531938
14966,0.123748124
14967,0.217160612
14968,0.121884733
14969,0.10292691
14970,0.345729709
14971,0.124992818
14972,0.205208689
14973,0
14974,0.169742793
14975,0.122531831
14976,0.078010827
14977,0.119302481
14978,0.248806745
14979,0.749357104
14980,0.023537606
14981,0
14982,0.055744767
14983,0.197436214
14984,0.133029103
14985,0.278987229
14986,0.118131936
14987,0.75432539
14988,0
14989,0.432243228
14990,0.331853956
14991,0.336979508
14992,0.125321329
14993,0.200908989
14994,0.159665525
14995,0.304290414
14996,0.609167576
14997,0.274271429
14998,0.484366089
14999,0.020620465
15000,0.199583709
15001,0.04309845
15002,0
15003,0.568579733
15004,0.045256138
15005,0.887845635
15006,0.220430434
15007,0.639718652
15008,0.359642506
15009,0.666346788
15010,0.184366942
15011,0.068983376
15012,0.37243247
15013,0.04755652
15014,0.551483572
15015,0.250472605
15016,0.080975562
15017,0.385522693
15018,0.098329574
15019,0.421213657
15020,0.233116478
15021,0.682415485
15022,0.018245012
15023,0.069524109
15024,0.414125383
15025,0.47398299
15026,0.167669475
15027,0.133954048
15028,0.117269188
15029,0.237530708
15030,0.037892133
15031,0.154181659
15032,0.107064158
15033,0.238511682
15034,0.453851134
15035,0.007222712
15036,0.301710308
15037,0.282220334
15038,0.035436869
15039,0.273749769
15040,0.342834294
15041,0.062566251
15042,0.381587148
15043,0.327074468
15044,0.315592825
15045,0.050665796
15046,0
15047,0.189992815
15048,0.449039221
15049,0.363985717
15050,0.306285024
15051,0.48064965
15052,0.121209741
15053,0
15054,0.095492572
15055,0.471236974
15056,0.425592989
15057,0
15058,0.04344663
15059,0.083551347
15060,0.138174862
15061,0.245079458
15062,0.072602719
15063,0.045173496
15064,0.217627347
15065,0.245054483
15066,0.152616441
15067,0.073601514
15068,0.436699122
15069,0.12263149
15070,0.359991908
15071,0.00652203
15072,0.082661808
15073,0
15074,0.525082648
15075,0.035392046
15076,0.117123395
15077,0.009828299
15078,0.245003998
15079,0.472066581
15080,0.289833039
15081,0.330954313
15082,0.165222496
15083,0.058455497
15084,0.099977702
15085,0.76465708
15086,0.718689144
15087,0.039368182
15088,0.456808269
15089,0.170736224
15090,0.16669032
15091,0.044821352
15092,0
15093,0.361743689
15094,0.372549236
15095,0.359668702
15096,0.09823817
15097,0.158284605
15098,0.161435127
15099,0
15100,0.310474873
15101,0.024777323
15102,0.455329418
15103,0.295526624
15104,0.24985525
15105,0.222782403
15106,0.465674639
15107,0.444106668
15108,0.167255312
15109,0.023327351
15110,0.1200082
15111,0.683835149
15112,0.013017267
15113,0.127320647
15114,0.287436605
15115,0.538916528
15116,0.731254399
15117,0.654107273
15118,0.777767003
15119,0.032031
15120,0.083754599
15121,0.275232315
15122,0.42302382
15123,0.093515337
15124,0.846843123
15125,0.105252028
15126,0.494236648
15127,0.118203819
15128,0.345973104
15129,0.20309934
15130,0.634663642
15131,0.230187744
15132,0.101846069
15133,0.143927008
15134,0.009660751
15135,0.009677202
15136,0.596910238
15137,0.419341505
15138,0.51255703
15139,0.101551473
15140,0.505080819
15141,0.339614034
15142,0.682946503
15143,0.050507635
15144,0.322872758
15145,0
15146,0
15147,0
15148,0.336173892
15149,0.560082316
15150,0.261115134
15151,0.068842948
15152,0.100591183
15153,0.331583649
15154,0.208561391
15155,0.406180382
15156,0.77490294
15157,0.49494952
15158,0.125701875
15159,0.126611084
15160,0.40011695
15161,0.089472294
15162,0.212825567
15163,0.324927568
15164,0.297066808
15165,0.286168575
15166,0.289049983
15167,0.289655268
15168,0.207733691
15169,0.895832419
15170,0.029686213
15171,0.2296004
15172,0.090992808
15173,0.398785174
15174,0.096539617
15175,0.277222991
15176,0.349067926
15177,0.258476079
15178,0.028276652
15179,0.546667099
15180,0.15239355
15181,0.608071387
15182,0.130090565
15183,0.045357674
15184,0
15185,0.779356539
15186,0.359602302
15187,0.257800579
15188,0.059131563
15189,0.104934841
15190,0.084980071
15191,0.137838602
15192,0.032322645
15193,0.214237392
15194,0.137204886
15195,0.362314105
15196,0.061630905
15197,0.039380372
15198,0.27843377
15199,0.078283787
15200,0.210308284
15201,0.14628762
15202,0.0602974
15203,0.462231249
15204,0.327855289
15205,0
15206,0.205261201
15207,0.284924299
15208,0.338439822
15209,0.38500911
15210,0.085960954
15211,0.376228035
15212,0.300539434
15213,0.12289685
15214,0.704329908
15215,0.013938963
15216,0.371854961
15217,0.322100401
15218,0.372357935
15219,0.197843701
15220,0.156511217
15221,0.160453796
15222,0.045658767
15223,0.437342018
15224,0.040989071
15225,0.20258531
15226,0.250682682
15227,0.452523261
15228,0.593462288
15229,0.474396229
15230,0.136336416
15231,0.045771867
15232,0.205550849
15233,0.216237426
15234,0.009784818
15235,0.055594295
15236,0.055490881
15237,0.656178772
15238,0.119059771
15239,0
15240,0.320868075
15241,0.275827676
15242,0.335921645
15243,0.391996443
15244,0.264448494
15245,0.485484809
15246,0.272581339
15247,0.09403345
15248,0.084549874
15249,0.352000535
15250,0.023163557
15251,0.362316698
15252,0.150361121
15253,0.701298237
15254,0.702552676
15255,0.23062411
15256,0.058754295
15257,0.540091455
15258,0.339689672
15259,0.084128112
15260,0.231496364
15261,0.542494774
15262,0.103552461
15263,0
15264,0.681944668
15265,0.132143021
15266,0.145711839
15267,0.152581811
15268,0.090539366
15269,0.607452691
15270,9.42051E-05
15271,0.360856473
15272,0.160069972
15273,0.06450513
15274,0.319143474
15275,0.050909102
15276,0
15277,0.1500386
15278,0.193724155
15279,0.247853249
15280,0.024506271
15281,0.067776591
15282,0.05823791
15283,0.106892973
15284,0.156964392
15285,0.053235889
15286,0.255495012
15287,0.364404202
15288,0.104347974
15289,0.236992747
15290,0.530465901
15291,0.574904501
15292,0.089305937
15293,0.017572016
15294,0.357667744
15295,0.048830986
15296,0
15297,0.529914498
15298,0
15299,0.264441162
15300,0.240698159
15301,0.641591787
15302,0.444357157
15303,0.182163268
15304,0.630874515
15305,0.216312379
15306,0.097835869
15307,0.28468883
15308,0.212916344
15309,0.394551218
15310,0.319581479
15311,0.58622992
15312,0.131399363
15313,0.901362419
15314,0.087635517
15315,0.110710859
15316,0.042176724
15317,0.166396022
15318,0.317275047
15319,0.237889141
15320,0.078837991
15321,0.059671938
15322,0.413482338
15323,0.10312745
15324,0.419186235
15325,0.098352283
15326,0
15327,0.093562216
15328,0.048279882
15329,0.465822458
15330,0.570949018
15331,0.124138862
15332,0.104651302
15333,0.185046315
15334,0
15335,0.55966264
15336,0.220267415
15337,0.049196839
15338,0.485782266
15339,0.189512372
15340,0.009622753
15341,0.327034354
15342,0.110235602
15343,0.647783518
15344,0
15345,0.092095077
15346,0.313214839
15347,0.073958069
15348,0.061434835
15349,0.039903522
15350,0.495061606
15351,0.01328215
15352,0.233774036
15353,0.357220948
15354,0.184903055
15355,0.039662689
15356,0.3406578
15357,0.395515561
15358,0.568701208
15359,0.131011188
15360,0.7123034
15361,0.211236864
15362,0.336661756
15363,0.230846375
15364,0.078914464
15365,0.120692194
15366,0.090126514
15367,0.159206718
15368,0.320789576
15369,0
15370,0.315189898
15371,0.527837098
15372,0.424991608
15373,0.076759219
15374,0.321050704
15375,0
15376,0.322057515
15377,0.503728032
15378,0.434858501
15379,0.065759242
15380,0.400771797
15381,0.134568244
15382,0.468520701
15383,0.135046512
15384,0.10303697
15385,0.269350529
15386,0.179458618
15387,0.091006696
15388,0.329111606
15389,0.110730439
15390,0.214164048
15391,0.273500025
15392,0.185983092
15393,0.26077807
15394,0.207452804
15395,0.029076636
15396,0.035332173
15397,0.030043066
15398,0.290307403
15399,0.070524931
15400,0.401470959
15401,0.112718284
15402,0.264321208
15403,0.542265475
15404,0.200222164
15405,0.562622786
15406,0.006899029
15407,0.24929297
15408,0.324046195
15409,0.046632737
15410,0.065520823
15411,0.057196379
15412,0.068829924
15413,0.066213131
15414,0.380107105
15415,0.242847353
15416,0.200381309
15417,0.000487149
15418,0.131977111
15419,0.11292842
15420,0.032457292
15421,0.600589633
15422,0.257071108
15423,0.113825023
15424,0.129682034
15425,0.176879287
15426,0.087486476
15427,0.108480334
15428,0.749159396
15429,0.209445655
15430,0.194469333
15431,0.004460454
15432,0.062155098
15433,0.091612518
15434,0.397923052
15435,0.154006124
15436,0.148854554
15437,0.384914756
15438,0.011918545
15439,0.11187464
15440,0.115543395
15441,0.286053926
15442,0.084339231
15443,0.439413518
15444,0.154893577
15445,0.521211743
15446,0.208338976
15447,0.016092956
15448,0.315179944
15449,0.187628418
15450,0.339137256
15451,0.136595786
15452,0.127529413
15453,0.467991293
15454,0.213695496
15455,0.247650027
15456,0.085518897
15457,0
15458,0.385803402
15459,0.294518769
15460,0.031488419
15461,0.084110528
15462,0.017418027
15463,0.652743936
15464,0.331511289
15465,0.167176276
15466,0.166905016
15467,0.063303202
15468,0.668279886
15469,0.12473774
15470,0.131735951
15471,0.031961262
15472,0.088793308
15473,0.172012985
15474,0.20442903
15475,0.059021801
15476,0.037156403
15477,0.705803096
15478,0.941150308
15479,0.184234232
15480,0.251235366
15481,0.049565643
15482,0.223670572
15483,0.647678256
15484,0.159814417
15485,0.035138339
15486,0.190651298
15487,0.279769421
15488,0.029631466
15489,0
15490,0
15491,0.161397934
15492,0.002444595
15493,0.193206042
15494,0.186457455
15495,0.066898793
15496,0.160433441
15497,0.383129269
15498,0.017338723
15499,0.0260351
15500,0.159438729
15501,0.045608193
15502,0.33539027
15503,0.145427734
15504,0.052325815
15505,0.070276797
15506,0.188425779
15507,0.374842316
15508,0.314134568
15509,0.428095222
15510,0.163221389
15511,0.462854207
15512,0.119712919
15513,0.433554232
15514,0.048380762
15515,0.043412924
15516,0.027293086
15517,0.284912527
15518,0.097766936
15519,0.100499481
15520,0.103707761
15521,0.070703924
15522,0
15523,0.589794338
15524,0.05767259
15525,0.100346923
15526,0.07198891
15527,0.042603374
15528,0.091535568
15529,0.283431947
15530,0.486711621
15531,0.646551192
15532,0.184495568
15533,0.415660292
15534,0.004242152
15535,0.306328058
15536,0.242405713
15537,0.206923693
15538,0.693498075
15539,0.329780519
15540,0.111741602
15541,0.178926647
15542,0.087382078
15543,0.176886588
15544,0.175156146
15545,0.086889297
15546,0.085181475
15547,0.587872803
15548,0.023842782
15549,0.0621548
15550,0.67078799
15551,0.465740323
15552,0.209755749
15553,0
15554,0.119765163
15555,0.204333544
15556,0.56461674
15557,0.11435914
15558,0.029143423
